FIRST NAME,,SURNAME,,AGE,,LG
SAMUEL EFFIONG,,JACOB,,8162,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8163,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8164,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8165,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8166,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8167,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8168,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8169,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8170,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8171,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8172,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8173,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8174,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8175,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8176,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8177,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8178,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8179,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8180,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8181,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8182,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8183,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8184,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8185,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8186,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8187,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8188,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8189,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8190,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8191,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8192,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8193,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8194,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8195,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8196,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8197,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8198,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8199,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8200,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8201,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8202,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8203,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8204,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8205,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8206,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8207,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8208,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8209,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8210,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8211,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8212,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8213,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8214,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8215,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8216,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8217,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8218,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8219,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8220,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8221,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8222,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8223,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8224,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8225,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8226,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8227,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8228,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8229,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8230,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8231,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8232,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8233,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8234,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8235,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8236,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8237,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8238,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8239,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8240,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8241,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8242,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8243,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8244,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8245,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8246,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8247,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8248,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8249,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8250,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8251,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8252,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8253,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8254,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8255,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8256,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8257,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8258,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8259,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8260,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8261,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8262,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8263,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8264,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8265,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8266,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8267,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8268,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8269,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8270,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8271,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8272,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8273,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8274,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8275,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8276,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8277,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8278,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8279,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8280,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8281,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8282,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8283,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8284,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8285,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8286,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8287,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8288,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8289,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8290,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8291,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8292,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8293,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8294,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8295,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8296,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8297,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8298,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8299,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8300,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8301,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8302,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8303,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8304,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8305,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8306,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8307,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8308,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8309,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8310,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8311,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8312,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8313,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8314,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8315,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8316,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8317,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8318,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8319,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8320,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8321,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8322,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8323,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8324,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8325,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8326,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8327,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8328,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8329,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8330,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8331,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8332,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8333,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8334,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8335,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8336,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8337,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8338,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8339,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8340,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8341,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8342,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8343,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8344,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8345,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8346,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8347,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8348,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8349,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8350,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8351,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8352,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8353,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8354,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8355,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8356,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8357,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8358,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8359,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8360,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8361,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8362,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8363,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8364,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8365,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8366,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8367,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8368,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8369,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8370,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8371,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8372,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8373,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8374,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8375,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8376,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8377,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8378,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8379,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8380,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8381,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8382,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8383,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8384,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8385,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8386,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8387,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8388,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8389,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8390,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8391,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8392,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8393,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8394,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8395,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8396,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8397,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8398,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8399,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8400,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8401,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8402,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8403,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8404,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8405,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8406,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8407,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8408,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8409,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8410,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8411,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8412,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8413,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8414,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8415,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8416,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8417,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8418,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8419,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8420,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8421,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8422,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8423,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8424,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8425,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8426,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8427,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8428,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8429,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8430,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8431,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8432,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8433,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8434,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8435,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8436,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8437,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8438,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8439,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8440,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8441,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8442,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8443,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8444,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8445,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8446,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8447,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8448,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8449,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8450,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8451,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8452,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8453,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8454,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8455,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8456,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8457,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8458,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8459,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8460,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8461,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8462,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8463,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8464,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8465,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8466,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8467,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8468,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8469,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8470,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8471,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8472,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8473,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8474,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8475,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8476,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8477,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8478,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8479,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8480,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8481,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8482,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8483,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8484,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8485,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8486,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8487,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8488,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8489,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8490,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8491,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8492,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8493,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8494,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8495,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8496,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8497,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8498,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8499,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8500,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8501,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8502,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8503,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8504,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8505,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8506,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8507,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8508,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8509,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8510,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8511,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8512,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8513,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8514,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8515,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8516,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8517,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8518,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8519,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8520,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8521,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8522,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8523,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8524,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8525,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8526,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8527,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8528,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8529,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8530,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8531,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8532,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8533,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8534,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8535,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8536,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8537,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8538,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8539,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8540,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8541,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8542,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8543,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8544,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8545,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8546,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8547,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8548,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8549,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8550,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8551,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8552,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8553,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8554,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8555,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8556,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8557,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8558,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8559,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8560,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8561,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8562,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8563,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8564,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8565,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8566,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8567,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8568,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8569,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8570,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8571,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8572,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8573,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8574,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8575,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8576,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8577,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8578,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8579,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8580,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8581,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8582,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8583,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,8584,,ESSIT EKET
